tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes
tt1430132,movie,The Wolverine,0,2013,"Action,Sci-Fi",6.7,486185
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,"Action,Adventure",6.2,485170
tt1535109,movie,Captain Phillips,0,2013,"Action,Biography,Crime",7.8,485137
tt1454029,movie,The Help,0,2011,Drama,8.1,484399
tt0398286,movie,Tangled,0,2010,"Adventure,Animation,Comedy",7.7,484158
tt2527338,movie,Star Wars: Episode IX - The Rise of Skywalker,0,2019,"Action,Adventure,Fantasy",6.4,482670
tt1840309,movie,Divergent,0,2014,"Action,Adventure,Mystery",6.6,481887
tt0372183,movie,The Bourne Supremacy,0,2004,"Action,Mystery,Thriller",7.7,481408
tt1099212,movie,Twilight,0,2008,"Drama,Fantasy,Romance",5.3,481151
tt0335266,movie,Lost in Translation,0,2003,"Comedy,Drama",7.7,480174
tt1723121,movie,We're the Millers,0,2013,"Comedy,Crime",7.0,478565
tt0327056,movie,Mystic River,0,2003,"Crime,Drama,Mystery",7.9,477276
tt2980516,movie,The Theory of Everything,0,2014,"Biography,Drama,Romance",7.7,474726
tt1515091,movie,Sherlock Holmes: A Game of Shadows,0,2011,"Action,Adventure,Mystery",7.4,474716
tt0101414,movie,Beauty and the Beast,0,1991,"Animation,Family,Fantasy",8.0,473942
tt0099088,movie,Back to the Future Part III,0,1990,"Adventure,Comedy,Sci-Fi",7.4,472966
tt0974015,movie,Justice League,0,2017,"Action,Adventure,Fantasy",6.1,472926
tt1630029,movie,Avatar: The Way of Water,0,2022,"Action,Adventure,Fantasy",7.6,472634
tt1596363,movie,The Big Short,0,2015,"Biography,Comedy,Drama",7.8,471821
tt1677720,movie,Ready Player One,0,2018,"Action,Adventure,Sci-Fi",7.4,471160
tt0319262,movie,The Day After Tomorrow,0,2004,"Action,Adventure,Sci-Fi",6.5,469637
tt0407304,movie,War of the Worlds,0,2005,"Action,Adventure,Sci-Fi",6.5,469332
tt0887912,movie,The Hurt Locker,0,2008,"Drama,Thriller,War",7.5,468646
tt0217505,movie,Gangs of New York,0,2002,"Crime,Drama",7.5,466113
tt1535108,movie,Elysium,0,2013,"Action,Drama,Sci-Fi",6.6,465833
tt0830515,movie,Quantum of Solace,0,2008,"Action,Adventure,Mystery",6.6,465756
tt1499658,movie,Horrible Bosses,0,2011,"Comedy,Crime",6.9,465022
tt0139654,movie,Training Day,0,2001,"Crime,Drama,Thriller",7.7,463745
tt0325710,movie,The Last Samurai,0,2003,"Action,Drama",7.8,463350
tt9419884,movie,Doctor Strange in the Multiverse of Madness,0,2022,"Action,Adventure,Fantasy",6.9,463187
tt0117060,movie,Mission: Impossible,0,1996,"Action,Adventure,Thriller",7.2,462605
tt3397884,movie,Sicario,0,2015,"Action,Crime,Drama",7.7,462353
tt2103281,movie,Dawn of the Planet of the Apes,0,2014,"Action,Adventure,Drama",7.6,461667
tt2379713,movie,Spectre,0,2015,"Action,Adventure,Thriller",6.8,460252
tt0405422,movie,The 40 Year Old Virgin,0,2005,"Comedy,Romance",7.1,459348
tt0387564,movie,Saw,0,2004,"Horror,Mystery,Thriller",7.6,459093
tt0446029,movie,Scott Pilgrim vs. the World,0,2010,"Action,Comedy,Fantasy",7.5,457993
tt0317219,movie,Cars,0,2006,"Adventure,Animation,Comedy",7.2,456894
tt0084787,movie,The Thing,0,1982,"Horror,Mystery,Sci-Fi",8.2,456340
tt0103639,movie,Aladdin,0,1992,"Adventure,Animation,Comedy",8.0,455693
tt1210166,movie,Moneyball,0,2011,"Biography,Drama,Sport",7.6,454921
tt3385516,movie,X-Men: Apocalypse,0,2016,"Action,Adventure,Sci-Fi",6.9,454904
tt0780536,movie,In Bruges,0,2008,"Comedy,Crime,Drama",7.9,454735
tt0319061,movie,Big Fish,0,2003,"Adventure,Drama,Fantasy",8.0,454586
tt0120616,movie,The Mummy,0,1999,"Action,Adventure,Fantasy",7.1,453213
tt0382625,movie,The Da Vinci Code,0,2006,"Mystery,Thriller",6.6,453213
tt0458352,movie,The Devil Wears Prada,0,2006,"Comedy,Drama",6.9,451225
tt1772341,movie,Wreck-It Ralph,0,2012,"Adventure,Animation,Comedy",7.7,450072
tt1950186,movie,Ford v Ferrari,0,2019,"Action,Biography,Drama",8.1,448226
tt0070047,movie,The Exorcist,0,1973,Horror,8.1,446701
tt0765429,movie,American Gangster,0,2007,"Biography,Crime,Drama",7.8,446335
tt0375679,movie,Crash,0,2004,"Crime,Drama,Thriller",7.7,446309
tt0093773,movie,Predator,0,1987,"Action,Adventure,Horror",7.8,446023
tt0120591,movie,Armageddon,0,1998,"Action,Adventure,Sci-Fi",6.7,444871
tt0093779,movie,The Princess Bride,0,1987,"Adventure,Comedy,Family",8.0,444745
tt1605783,movie,Midnight in Paris,0,2011,"Comedy,Fantasy,Romance",7.6,444549
tt1259521,movie,The Cabin in the Woods,0,2011,"Horror,Mystery,Thriller",7.0,443286
tt3170832,movie,Room,0,2015,"Drama,Thriller",8.1,443159
tt0360717,movie,King Kong,0,2005,"Action,Adventure,Romance",7.2,441180
tt5580390,movie,The Shape of Water,0,2017,"Drama,Fantasy,Romance",7.3,441171
tt0942385,movie,Tropic Thunder,0,2008,"Action,Comedy,War",7.1,440666
tt5095030,movie,Ant-Man and the Wasp,0,2018,"Action,Adventure,Comedy",7.0,440584
tt1637688,movie,In Time,0,2011,"Action,Sci-Fi,Thriller",6.7,438488
tt0119567,movie,The Lost World: Jurassic Park,0,1997,"Action,Adventure,Sci-Fi",6.5,437983
tt0087332,movie,Ghostbusters,0,1984,"Action,Comedy,Fantasy",7.8,437758
tt1355644,movie,Passengers,0,2016,"Drama,Romance,Sci-Fi",7.0,436330
tt0289043,movie,28 Days Later...,0,2002,"Drama,Horror,Sci-Fi",7.5,436175
tt0217869,movie,Unbreakable,0,2000,"Drama,Mystery,Sci-Fi",7.3,435685
tt2382320,movie,No Time to Die,0,2021,"Action,Adventure,Thriller",7.3,435066
tt1014759,movie,Alice in Wonderland,0,2010,"Adventure,Family,Fantasy",6.4,434908
tt1217209,movie,Brave,0,2012,"Action,Adventure,Animation",7.1,434687
tt0443453,movie,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,Comedy,7.4,434429
tt0347149,movie,Hauru no ugoku shiro,0,2004,"Adventure,Animation,Family",8.2,433338
tt0092005,movie,Stand by Me,0,1986,"Adventure,Comedy,Drama",8.1,432516
tt0831387,movie,Godzilla,0,2014,"Action,Adventure,Sci-Fi",6.4,432389
tt0091763,movie,Platoon,0,1986,"Drama,War",8.1,432342
tt0083866,movie,E.T. the Extra-Terrestrial,0,1982,"Adventure,Family,Sci-Fi",7.9,430927
tt0105695,movie,Unforgiven,0,1992,"Drama,Western",8.2,430192
tt1245492,movie,This Is the End,0,2013,"Comedy,Fantasy",6.6,430069
tt12361974,movie,Zack Snyder's Justice League,0,2021,"Action,Adventure,Fantasy",7.9,429201
tt2584384,movie,Jojo Rabbit,0,2019,"Comedy,Drama,War",7.9,428998
tt0351283,movie,Madagascar,0,2005,"Adventure,Animation,Comedy",6.9,428954
tt0088847,movie,The Breakfast Club,0,1985,"Comedy,Drama",7.8,428438
tt1399103,movie,Transformers: Dark of the Moon,0,2011,"Action,Adventure,Sci-Fi",6.2,427698
tt0163651,movie,American Pie,0,1999,Comedy,7.0,427220
tt0369339,movie,Collateral,0,2004,"Action,Crime,Drama",7.5,426746
tt0315327,movie,Bruce Almighty,0,2003,"Comedy,Fantasy",6.8,425917
tt1187043,movie,3 Idiots,0,2009,"Comedy,Drama",8.4,423932
tt1055369,movie,Transformers: Revenge of the Fallen,0,2009,"Action,Adventure,Sci-Fi",6.0,423733
tt9376612,movie,Shang-Chi and the Legend of the Ten Rings,0,2021,"Action,Adventure,Fantasy",7.4,423185
tt0119698,movie,Mononoke-hime,0,1997,"Action,Adventure,Animation",8.3,422230
tt0119174,movie,The Game,0,1997,"Drama,Mystery,Thriller",7.7,421531
tt0086879,movie,Amadeus,0,1984,"Biography,Drama,Music",8.4,421201
tt1302006,movie,The Irishman,0,2019,"Biography,Crime,Drama",7.8,421137
tt11564570,movie,Glass Onion,0,2022,"Comedy,Crime,Drama",7.1,420618
tt1517268,movie,Barbie,0,2023,"Adventure,Comedy,Fantasy",7.0,420581
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,"Adventure,Family,Fantasy",6.9,420259
tt1690953,movie,Despicable Me 2,0,2013,"Adventure,Animation,Comedy",7.3,419315
tt0079470,movie,Life of Brian,0,1979,Comedy,8.0,418326
tt0377092,movie,Mean Girls,0,2004,Comedy,7.1,418092
tt0099674,movie,The Godfather Part III,0,1990,"Crime,Drama",7.6,417814
tt0265086,movie,Black Hawk Down,0,2001,"Action,Drama,History",7.7,417553
tt0337978,movie,Live Free or Die Hard,0,2007,"Action,Thriller",7.1,417248
tt1060277,movie,Cloverfield,0,2008,"Horror,Sci-Fi,Thriller",7.0,415704
tt3480822,movie,Black Widow,0,2021,"Action,Adventure,Sci-Fi",6.7,415217
tt0181852,movie,Terminator 3: Rise of the Machines,0,2003,"Action,Sci-Fi",6.3,414699
tt6146586,movie,John Wick: Chapter 3 - Parabellum,0,2019,"Action,Crime,Thriller",7.4,413548
tt2283362,movie,Jumanji: Welcome to the Jungle,0,2017,"Action,Adventure,Comedy",6.9,412960
tt0232500,movie,The Fast and the Furious,0,2001,"Action,Crime,Thriller",6.8,412226
tt1905041,movie,Furious 6,0,2013,"Action,Adventure,Crime",7.0,412007
tt0110475,movie,The Mask,0,1994,"Action,Comedy,Crime",6.9,411598
tt1282140,movie,Easy A,0,2010,"Comedy,Drama,Romance",7.0,410827
tt6264654,movie,Free Guy,0,2021,"Action,Adventure,Comedy",7.1,410658
tt1517451,movie,A Star Is Born,0,2018,"Drama,Music,Romance",7.6,410211
tt0361862,movie,The Machinist,0,2004,"Drama,Thriller",7.6,410179
tt0840361,movie,The Town,0,2010,"Crime,Drama,Thriller",7.5,409818
tt2820852,movie,Fast & Furious 7,0,2015,"Action,Crime,Thriller",7.1,409694
tt0349903,movie,Ocean's Twelve,0,2004,"Crime,Thriller",6.5,408738
tt0455944,movie,The Equalizer,0,2014,"Action,Crime,Thriller",7.2,407954
tt0109686,movie,Dumb and Dumber,0,1994,Comedy,7.3,405210
tt0405094,movie,Das Leben der Anderen,0,2006,"Drama,Mystery,Thriller",8.4,404852
tt0493464,movie,Wanted,0,2008,"Action,Crime,Thriller",6.7,404481
tt2381249,movie,Mission: Impossible - Rogue Nation,0,2015,"Action,Adventure,Thriller",7.4,404213
tt0112864,movie,Die Hard with a Vengeance,0,1995,"Action,Adventure,Thriller",7.6,402733
tt1596343,movie,Fast Five,0,2011,"Action,Crime,Thriller",7.3,401861
tt2294449,movie,22 Jump Street,0,2014,"Action,Comedy,Crime",7.0,399167
tt0096895,movie,Batman,0,1989,"Action,Adventure",7.5,398688
tt12593682,movie,Bullet Train,0,2022,"Action,Comedy,Thriller",7.3,398683
tt0120912,movie,Men in Black II,0,2002,"Action,Adventure,Comedy",6.2,397086
tt2582846,movie,The Fault in Our Stars,0,2014,"Drama,Romance",7.7,395784
tt6334354,movie,The Suicide Squad,0,2021,"Action,Adventure,Comedy",7.2,395451
tt1542344,movie,127 Hours,0,2010,"Biography,Drama",7.5,395338
tt1587310,movie,Maleficent,0,2014,"Action,Adventure,Drama",6.9,395248
tt0119094,movie,Face/Off,0,1997,"Action,Crime,Sci-Fi",7.3,395157
tt0118971,movie,The Devil's Advocate,0,1997,"Drama,Fantasy,Mystery",7.5,395141
tt1190080,movie,2012,0,2009,"Action,Adventure,Sci-Fi",5.8,392924
tt0454848,movie,Inside Man,0,2006,"Crime,Drama,Mystery",7.6,391885
tt0104431,movie,Home Alone 2: Lost in New York,0,1992,"Adventure,Comedy,Crime",6.9,389869
tt1632708,movie,Friends with Benefits,0,2011,"Comedy,Romance",6.5,389033
tt0230600,movie,The Others,0,2001,"Horror,Mystery,Thriller",7.6,387352
tt10648342,movie,Thor: Love and Thunder,0,2022,"Action,Adventure,Comedy",6.2,387330
tt0443543,movie,The Illusionist,0,2006,"Drama,Fantasy,Mystery",7.5,386253
tt0111257,movie,Speed,0,1994,"Action,Adventure,Thriller",7.3,385357
tt0317919,movie,Mission: Impossible III,0,2006,"Action,Adventure,Thriller",6.9,384821
tt0964517,movie,The Fighter,0,2010,"Action,Biography,Drama",7.8,384557
tt0317740,movie,The Italian Job,0,2003,"Action,Crime,Thriller",7.0,384286
tt0328107,movie,Man on Fire,0,2004,"Action,Crime,Drama",7.7,383217
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,"Drama,Horror,Musical",7.3,382850
tt1706620,movie,Snowpiercer,0,2013,"Action,Drama,Sci-Fi",7.1,382806
tt1453405,movie,Monsters University,0,2013,"Adventure,Animation,Comedy",7.2,382688
tt8772262,movie,Midsommar,0,2019,"Drama,Horror,Mystery",7.1,382574
tt1490017,movie,The Lego Movie,0,2014,"Action,Adventure,Animation",7.7,382021
tt1409024,movie,Men in Black 3,0,2012,"Action,Adventure,Comedy",6.8,381749
tt0117571,movie,Scream,0,1996,"Horror,Mystery",7.4,381706
tt0478311,movie,Knocked Up,0,2007,"Comedy,Romance",6.9,381039
tt0286106,movie,Signs,0,2002,"Drama,Mystery,Sci-Fi",6.8,380949
tt0091042,movie,Ferris Bueller's Day Off,0,1986,Comedy,7.8,380422
tt0162661,movie,Sleepy Hollow,0,1999,"Fantasy,Horror,Mystery",7.3,379431
tt0338751,movie,The Aviator,0,2004,"Biography,Drama",7.5,379333
tt1068680,movie,Yes Man,0,2008,"Comedy,Romance",6.8,378345
tt8367814,movie,The Gentlemen,0,2019,"Action,Crime",7.8,377959
tt0448115,movie,Shazam!,0,2019,"Action,Adventure,Comedy",7.0,377435
tt0099423,movie,Die Hard 2,0,1990,"Action,Thriller",7.1,377363
tt0166924,movie,Mulholland Dr.,0,2001,"Drama,Mystery,Thriller",7.9,377273
tt2194499,movie,About Time,0,2013,"Comedy,Drama,Fantasy",7.8,377147
tt2737304,movie,Bird Box,0,2018,"Horror,Mystery,Sci-Fi",6.6,376939
tt0388795,movie,Brokeback Mountain,0,2005,"Drama,Romance",7.7,375913
tt9032400,movie,Eternals,0,2021,"Action,Adventure,Fantasy",6.3,375829
tt0343660,movie,50 First Dates,0,2004,"Comedy,Drama,Romance",6.8,375344
tt0357413,movie,Anchorman: The Legend of Ron Burgundy,0,2004,Comedy,7.1,374186
tt0438488,movie,Terminator Salvation,0,2009,"Action,Adventure,Sci-Fi",6.5,374098
tt0081398,movie,Raging Bull,0,1980,"Biography,Drama,Sport",8.1,373621
tt0147800,movie,10 Things I Hate About You,0,1999,"Comedy,Drama,Romance",7.3,373476
tt1182345,movie,Moon,0,2009,"Drama,Mystery,Sci-Fi",7.8,372540
tt3778644,movie,Solo: A Star Wars Story,0,2018,"Action,Adventure,Sci-Fi",6.9,372219
tt0120755,movie,Mission: Impossible II,0,2000,"Action,Adventure,Thriller",6.1,371684
tt1907668,movie,Flight,0,2012,"Drama,Thriller",7.3,371518
tt1371111,movie,Cloud Atlas,0,2012,"Drama,Mystery,Sci-Fi",7.4,371387
tt0396269,movie,Wedding Crashers,0,2005,"Comedy,Romance",7.0,371222
tt0087843,movie,Once Upon a Time in America,0,1984,"Crime,Drama",8.3,371162
tt0477347,movie,Night at the Museum,0,2006,"Adventure,Comedy,Family",6.5,370771
tt4912910,movie,Mission: Impossible - Fallout,0,2018,"Action,Adventure,Thriller",7.7,370220
tt0363163,movie,Der Untergang,0,2004,"Biography,Drama,History",8.2,370105
tt0298130,movie,The Ring,0,2002,"Horror,Mystery",7.1,369611
tt0113497,movie,Jumanji,0,1995,"Adventure,Comedy,Family",7.1,369231
tt0107688,movie,The Nightmare Before Christmas,0,1993,"Animation,Family,Fantasy",7.9,369076
tt0096283,movie,Tonari no Totoro,0,1988,"Animation,Comedy,Family",8.1,368441
tt0395169,movie,Hotel Rwanda,0,2004,"Biography,Drama,History",8.1,368209
tt0360486,movie,Constantine,0,2005,"Action,Fantasy,Horror",7.0,367748
tt0119396,movie,Jackie Brown,0,1997,"Crime,Drama,Thriller",7.5,367239
tt3521164,movie,Moana,0,2016,"Adventure,Animation,Comedy",7.6,367026
tt0120663,movie,Eyes Wide Shut,0,1999,"Drama,Mystery,Thriller",7.5,366839
tt9764362,movie,The Menu,0,2022,"Comedy,Horror,Thriller",7.2,366295
tt2948372,movie,Soul,0,2020,"Adventure,Animation,Comedy",8.0,365396
tt1650062,movie,Super 8,0,2011,"Action,Mystery,Sci-Fi",7.0,364746
tt1065073,movie,Boyhood,0,2014,Drama,7.9,364455
tt7784604,movie,Hereditary,0,2018,"Drama,Horror,Mystery",7.3,364337
tt1748122,movie,Moonrise Kingdom,0,2012,"Adventure,Comedy,Drama",7.8,363765
tt0496806,movie,Ocean's Thirteen,0,2007,"Crime,Thriller",6.9,362825
tt1951266,movie,The Hunger Games: Mockingjay - Part 2,0,2015,"Action,Adventure,Sci-Fi",6.5,361864
tt3799694,movie,The Nice Guys,0,2016,"Action,Comedy,Crime",7.4,361583
tt1320253,movie,The Expendables,0,2010,"Action,Adventure,Thriller",6.4,361170
tt0790724,movie,Jack Reacher,0,2012,"Action,Mystery,Thriller",7.0,359066
tt1646971,movie,How to Train Your Dragon 2,0,2014,"Action,Adventure,Animation",7.8,357249
tt0077416,movie,The Deer Hunter,0,1978,"Drama,War",8.1,356458
tt2106476,movie,Jagten,0,2012,Drama,8.3,355448
tt0878804,movie,The Blind Side,0,2009,"Biography,Drama,Sport",7.6,355015
tt1231583,movie,Due Date,0,2010,"Comedy,Drama",6.5,354969
tt4649466,movie,Kingsman: The Golden Circle,0,2017,"Action,Adventure,Comedy",6.7,354863
tt0117500,movie,The Rock,0,1996,"Action,Adventure,Thriller",7.4,353656
tt0910936,movie,Pineapple Express,0,2008,"Action,Comedy,Crime",6.9,353595
tt1403865,movie,True Grit,0,2010,"Drama,Western",7.6,353442
tt2798920,movie,Annihilation,0,2018,"Adventure,Drama,Horror",6.8,353292
tt6791350,movie,Guardians of the Galaxy Vol. 3,0,2023,"Action,Adventure,Comedy",7.9,352996
tt1104001,movie,Tron: Legacy,0,2010,"Action,Adventure,Sci-Fi",6.8,351550
tt0389860,movie,Click,0,2006,"Comedy,Drama,Fantasy",6.4,350811
tt0822854,movie,Shooter,0,2007,"Action,Drama,Thriller",7.1,350806
tt0212338,movie,Meet the Parents,0,2000,"Comedy,Romance",7.0,350276
tt0433035,movie,Real Steel,0,2011,"Action,Drama,Sci-Fi",7.1,349992
tt0368891,movie,National Treasure,0,2004,"Action,Adventure,Mystery",6.9,349889
tt0120601,movie,Being John Malkovich,0,1999,"Comedy,Drama,Fantasy",7.7,349610
tt1041829,movie,The Proposal,0,2009,"Comedy,Drama,Romance",6.7,349035
tt2788710,movie,The Interview,0,2014,"Action,Adventure,Comedy",6.5,348713
tt1179933,movie,10 Cloverfield Lane,0,2016,"Drama,Horror,Mystery",7.2,348698
tt0100802,movie,Total Recall,0,1990,"Action,Adventure,Sci-Fi",7.5,348639
tt0100405,movie,Pretty Woman,0,1990,"Comedy,Romance",7.1,348405
tt0887883,movie,Burn After Reading,0,2008,"Comedy,Crime,Drama",7.0,348078
tt0213149,movie,Pearl Harbor,0,2001,"Action,Drama,History",6.2,347756
tt1193138,movie,Up in the Air,0,2009,"Comedy,Drama,Romance",7.4,346813
tt0462538,movie,The Simpsons Movie,0,2007,"Adventure,Animation,Comedy",7.3,345894
tt0167190,movie,Hellboy,0,2004,"Action,Adventure,Fantasy",6.8,345281
tt0064116,movie,C'era una volta il West,0,1968,Western,8.5,344629
tt0071315,movie,Chinatown,0,1974,"Drama,Mystery,Thriller",8.2,343605
tt0238380,movie,Equilibrium,0,2002,"Action,Drama,Sci-Fi",7.3,343520
tt0110148,movie,Interview with the Vampire: The Vampire Chronicles,0,1994,"Drama,Fantasy,Horror",7.5,342290
tt1707386,movie,Les Misérables,0,2012,"Drama,Musical,Romance",7.5,342206
tt0209163,movie,The Mummy Returns,0,2001,"Action,Adventure,Fantasy",6.4,341546
tt1306980,movie,50/50,0,2011,"Comedy,Drama,Romance",7.6,340734
tt0120667,movie,Fantastic Four,0,2005,"Action,Adventure,Fantasy",5.7,340732
tt3731562,movie,Kong: Skull Island,0,2017,"Action,Adventure,Fantasy",6.7,339737
tt7653254,movie,Marriage Story,0,2019,"Drama,Romance",7.9,337684
tt4881806,movie,Jurassic World: Fallen Kingdom,0,2018,"Action,Adventure,Sci-Fi",6.1,337453
tt1790809,movie,Pirates of the Caribbean: Dead Men Tell No Tales,0,2017,"Action,Adventure,Fantasy",6.5,337371
tt0163025,movie,Jurassic Park III,0,2001,"Action,Adventure,Sci-Fi",5.9,336778
tt0116367,movie,From Dusk Till Dawn,0,1996,"Action,Crime,Horror",7.2,334584
tt1037705,movie,The Book of Eli,0,2010,"Action,Adventure,Drama",6.8,334533
tt0359950,movie,The Secret Life of Walter Mitty,0,2013,"Adventure,Comedy,Drama",7.3,334506
tt0125439,movie,Notting Hill,0,1999,"Comedy,Drama,Romance",7.2,334125
tt1591095,movie,Insidious,0,2010,"Horror,Mystery,Thriller",6.8,333971
tt0970179,movie,Hugo,0,2011,"Adventure,Drama,Family",7.5,333878
tt0884328,movie,The Mist,0,2007,"Horror,Sci-Fi,Thriller",7.1,333317
tt0399295,movie,Lord of War,0,2005,"Crime,Drama",7.6,332618
tt6857112,movie,Us,0,2019,"Horror,Mystery,Thriller",6.8,332541
tt0112471,movie,Before Sunrise,0,1995,"Drama,Romance",8.1,332148
tt2322441,movie,Fifty Shades of Grey,0,2015,"Drama,Romance,Thriller",4.2,331736
tt0094721,movie,Beetlejuice,0,1988,"Comedy,Fantasy",7.5,331424
tt0386588,movie,Hitch,0,2005,"Comedy,Romance",6.6,331278
tt1951261,movie,The Hangover Part III,0,2013,"Comedy,Crime",5.8,330605
tt1645170,movie,The Dictator,0,2012,Comedy,6.4,328838
tt2771200,movie,Beauty and the Beast,0,2017,"Adventure,Family,Fantasy",7.1,328811
tt2109248,movie,Transformers: Age of Extinction,0,2014,"Action,Adventure,Sci-Fi",5.6,328511
tt0119528,movie,Liar Liar,0,1997,"Comedy,Fantasy",6.9,328041
tt1638355,movie,The Man from U.N.C.L.E.,0,2015,"Action,Adventure,Comedy",7.2,327250
tt0381849,movie,3:10 to Yuma,0,2007,"Action,Crime,Drama",7.7,327210
tt0944835,movie,Salt,0,2010,"Action,Thriller",6.4,326822
tt0413267,movie,Shrek the Third,0,2007,"Adventure,Animation,Comedy",6.1,326786
tt0119008,movie,Donnie Brasco,0,1997,"Biography,Crime,Drama",7.7,326612
tt0472043,movie,Apocalypto,0,2006,"Action,Adventure,Drama",7.8,326578
tt0094226,movie,The Untouchables,0,1987,"Crime,Drama,Thriller",7.8,326218
tt0190590,movie,"O Brother, Where Art Thou?",0,2000,"Adventure,Comedy,Crime",7.7,326136
tt4975722,movie,Moonlight,0,2016,Drama,7.4,326018
tt1981677,movie,Pitch Perfect,0,2012,"Comedy,Music,Romance",7.1,325882
tt2004420,movie,Neighbors,0,2014,Comedy,6.3,325255
tt0175880,movie,Magnolia,0,1999,Drama,8.0,325002
tt0129387,movie,There's Something About Mary,0,1998,"Comedy,Romance",7.1,324801
tt0399201,movie,The Island,0,2005,"Action,Sci-Fi,Thriller",6.8,324772
tt3682448,movie,Bridge of Spies,0,2015,"Drama,History,Thriller",7.6,324296
tt0332379,movie,School of Rock,0,2003,"Comedy,Music",7.2,323972
tt0453467,movie,Deja Vu,0,2006,"Action,Crime,Sci-Fi",7.1,323731
tt0425210,movie,Lucky Number Slevin,0,2006,"Crime,Drama,Thriller",7.7,323007
tt0103776,movie,Batman Returns,0,1992,"Action,Crime,Fantasy",7.1,322717
tt3606756,movie,Incredibles 2,0,2018,"Action,Adventure,Animation",7.6,322619
tt0414387,movie,Pride & Prejudice,0,2005,"Drama,Romance",7.8,321976
tt0105323,movie,Scent of a Woman,0,1992,Drama,8.0,321800
tt1245526,movie,RED,0,2010,"Action,Comedy,Crime",7.0,320522
tt0489099,movie,Jumper,0,2008,"Action,Adventure,Sci-Fi",6.1,319838
tt0109040,movie,Ace Ventura: Pet Detective,0,1994,Comedy,6.9,319731
tt0212720,movie,A.I. Artificial Intelligence,0,2001,"Drama,Sci-Fi",7.2,319616
tt1764651,movie,The Expendables 2,0,2012,"Action,Adventure,Thriller",6.6,319503
tt1397280,movie,Taken 2,0,2012,"Action,Crime,Thriller",6.2,319080
